order_id,date,time,hour,day name,year,month name,day part
9651,2015-06-11,2025-11-21 15:24:50,15,Thursday,2015,June,Afternoon
9652,2015-06-11,2025-11-21 15:25:11,15,Thursday,2015,June,Afternoon
9653,2015-06-11,2025-11-21 15:57:56,15,Thursday,2015,June,Afternoon
9654,2015-06-11,2025-11-21 15:58:18,15,Thursday,2015,June,Afternoon
9655,2015-06-11,2025-11-21 16:01:50,16,Thursday,2015,June,Afternoon
9656,2015-06-11,2025-11-21 16:09:55,16,Thursday,2015,June,Afternoon
9657,2015-06-11,2025-11-21 16:13:21,16,Thursday,2015,June,Afternoon
9658,2015-06-11,2025-11-21 16:26:54,16,Thursday,2015,June,Afternoon
9659,2015-06-11,2025-11-21 16:33:54,16,Thursday,2015,June,Afternoon
9660,2015-06-11,2025-11-21 16:39:15,16,Thursday,2015,June,Afternoon
9661,2015-06-11,2025-11-21 17:15:03,17,Thursday,2015,June,Evening
9662,2015-06-11,2025-11-21 17:26:40,17,Thursday,2015,June,Evening
9663,2015-06-11,2025-11-21 17:28:39,17,Thursday,2015,June,Evening
9664,2015-06-11,2025-11-21 17:33:45,17,Thursday,2015,June,Evening
9665,2015-06-11,2025-11-21 17:35:20,17,Thursday,2015,June,Evening
9666,2015-06-11,2025-11-21 17:45:47,17,Thursday,2015,June,Evening
9667,2015-06-11,2025-11-21 17:47:35,17,Thursday,2015,June,Evening
9668,2015-06-11,2025-11-21 18:05:41,18,Thursday,2015,June,Evening
9669,2015-06-11,2025-11-21 18:14:01,18,Thursday,2015,June,Evening
9670,2015-06-11,2025-11-21 18:17:23,18,Thursday,2015,June,Evening
9671,2015-06-11,2025-11-21 18:17:33,18,Thursday,2015,June,Evening
9672,2015-06-11,2025-11-21 18:19:52,18,Thursday,2015,June,Evening
9673,2015-06-11,2025-11-21 18:21:54,18,Thursday,2015,June,Evening
9674,2015-06-11,2025-11-21 18:30:26,18,Thursday,2015,June,Evening
9675,2015-06-11,2025-11-21 18:42:40,18,Thursday,2015,June,Evening
9676,2015-06-11,2025-11-21 19:14:04,19,Thursday,2015,June,Evening
9677,2015-06-11,2025-11-21 19:31:08,19,Thursday,2015,June,Evening
9678,2015-06-11,2025-11-21 19:56:19,19,Thursday,2015,June,Evening
9679,2015-06-11,2025-11-21 20:02:12,20,Thursday,2015,June,Evening
9680,2015-06-11,2025-11-21 20:02:18,20,Thursday,2015,June,Evening
9681,2015-06-11,2025-11-21 20:04:43,20,Thursday,2015,June,Evening
9682,2015-06-11,2025-11-21 20:07:34,20,Thursday,2015,June,Evening
9683,2015-06-11,2025-11-21 20:10:05,20,Thursday,2015,June,Evening
9684,2015-06-11,2025-11-21 20:12:31,20,Thursday,2015,June,Evening
9685,2015-06-11,2025-11-21 20:33:52,20,Thursday,2015,June,Evening
9686,2015-06-11,2025-11-21 21:03:42,21,Thursday,2015,June,Night
9687,2015-06-11,2025-11-21 21:04:43,21,Thursday,2015,June,Night
9688,2015-06-11,2025-11-21 21:15:19,21,Thursday,2015,June,Night
9689,2015-06-11,2025-11-21 21:23:36,21,Thursday,2015,June,Night
9690,2015-06-11,2025-11-21 21:43:38,21,Thursday,2015,June,Night
9691,2015-06-12,2025-11-21 11:30:52,11,Friday,2015,June,Morning
9692,2015-06-12,2025-11-21 12:06:28,12,Friday,2015,June,Afternoon
9693,2015-06-12,2025-11-21 12:09:32,12,Friday,2015,June,Afternoon
9694,2015-06-12,2025-11-21 12:14:32,12,Friday,2015,June,Afternoon
9695,2015-06-12,2025-11-21 12:28:13,12,Friday,2015,June,Afternoon
9696,2015-06-12,2025-11-21 12:31:47,12,Friday,2015,June,Afternoon
9697,2015-06-12,2025-11-21 12:35:52,12,Friday,2015,June,Afternoon
9698,2015-06-12,2025-11-21 12:48:33,12,Friday,2015,June,Afternoon
9699,2015-06-12,2025-11-21 12:58:48,12,Friday,2015,June,Afternoon
9700,2015-06-12,2025-11-21 13:02:40,13,Friday,2015,June,Afternoon
9701,2015-06-12,2025-11-21 13:08:40,13,Friday,2015,June,Afternoon
9702,2015-06-12,2025-11-21 13:10:02,13,Friday,2015,June,Afternoon
9703,2015-06-12,2025-11-21 13:18:44,13,Friday,2015,June,Afternoon
9704,2015-06-12,2025-11-21 13:20:00,13,Friday,2015,June,Afternoon
9705,2015-06-12,2025-11-21 13:28:13,13,Friday,2015,June,Afternoon
9706,2015-06-12,2025-11-21 14:01:35,14,Friday,2015,June,Afternoon
9707,2015-06-12,2025-11-21 14:03:44,14,Friday,2015,June,Afternoon
9708,2015-06-12,2025-11-21 14:10:55,14,Friday,2015,June,Afternoon
9709,2015-06-12,2025-11-21 14:23:47,14,Friday,2015,June,Afternoon
9710,2015-06-12,2025-11-21 14:34:06,14,Friday,2015,June,Afternoon
9711,2015-06-12,2025-11-21 14:47:39,14,Friday,2015,June,Afternoon
9712,2015-06-12,2025-11-21 15:17:32,15,Friday,2015,June,Afternoon
9713,2015-06-12,2025-11-21 15:29:38,15,Friday,2015,June,Afternoon
9714,2015-06-12,2025-11-21 15:32:54,15,Friday,2015,June,Afternoon
9715,2015-06-12,2025-11-21 15:37:01,15,Friday,2015,June,Afternoon
9716,2015-06-12,2025-11-21 15:39:41,15,Friday,2015,June,Afternoon
9717,2015-06-12,2025-11-21 15:40:15,15,Friday,2015,June,Afternoon
9718,2015-06-12,2025-11-21 15:52:38,15,Friday,2015,June,Afternoon
9719,2015-06-12,2025-11-21 15:54:59,15,Friday,2015,June,Afternoon
9720,2015-06-12,2025-11-21 16:16:31,16,Friday,2015,June,Afternoon
9721,2015-06-12,2025-11-21 16:24:25,16,Friday,2015,June,Afternoon
9722,2015-06-12,2025-11-21 16:28:57,16,Friday,2015,June,Afternoon
9723,2015-06-12,2025-11-21 16:55:31,16,Friday,2015,June,Afternoon
9724,2015-06-12,2025-11-21 17:08:22,17,Friday,2015,June,Evening
9725,2015-06-12,2025-11-21 17:12:23,17,Friday,2015,June,Evening
9726,2015-06-12,2025-11-21 17:13:43,17,Friday,2015,June,Evening
9727,2015-06-12,2025-11-21 17:25:15,17,Friday,2015,June,Evening
9728,2015-06-12,2025-11-21 17:39:20,17,Friday,2015,June,Evening
9729,2015-06-12,2025-11-21 17:41:15,17,Friday,2015,June,Evening
9730,2015-06-12,2025-11-21 17:59:29,17,Friday,2015,June,Evening
9731,2015-06-12,2025-11-21 18:08:14,18,Friday,2015,June,Evening
9732,2015-06-12,2025-11-21 18:18:37,18,Friday,2015,June,Evening
9733,2015-06-12,2025-11-21 18:35:50,18,Friday,2015,June,Evening
9734,2015-06-12,2025-11-21 18:43:49,18,Friday,2015,June,Evening
9735,2015-06-12,2025-11-21 18:53:08,18,Friday,2015,June,Evening
9736,2015-06-12,2025-11-21 19:07:21,19,Friday,2015,June,Evening
9737,2015-06-12,2025-11-21 19:20:18,19,Friday,2015,June,Evening
9738,2015-06-12,2025-11-21 19:20:22,19,Friday,2015,June,Evening
9739,2015-06-12,2025-11-21 19:58:13,19,Friday,2015,June,Evening
9740,2015-06-12,2025-11-21 20:00:30,20,Friday,2015,June,Evening
9741,2015-06-12,2025-11-21 20:01:57,20,Friday,2015,June,Evening
9742,2015-06-12,2025-11-21 20:05:46,20,Friday,2015,June,Evening
9743,2015-06-12,2025-11-21 20:12:19,20,Friday,2015,June,Evening
9744,2015-06-12,2025-11-21 20:15:45,20,Friday,2015,June,Evening
9745,2015-06-12,2025-11-21 20:19:07,20,Friday,2015,June,Evening
9746,2015-06-12,2025-11-21 20:28:28,20,Friday,2015,June,Evening
9747,2015-06-12,2025-11-21 20:30:35,20,Friday,2015,June,Evening
9748,2015-06-12,2025-11-21 20:51:01,20,Friday,2015,June,Evening
9749,2015-06-12,2025-11-21 21:32:06,21,Friday,2015,June,Night
9750,2015-06-12,2025-11-21 21:32:54,21,Friday,2015,June,Night
9751,2015-06-12,2025-11-21 22:26:52,22,Friday,2015,June,Night
9752,2015-06-13,2025-11-21 12:23:13,12,Saturday,2015,June,Afternoon
9753,2015-06-13,2025-11-21 12:39:22,12,Saturday,2015,June,Afternoon
9754,2015-06-13,2025-11-21 12:54:38,12,Saturday,2015,June,Afternoon
9755,2015-06-13,2025-11-21 13:02:09,13,Saturday,2015,June,Afternoon
9756,2015-06-13,2025-11-21 13:02:45,13,Saturday,2015,June,Afternoon
9757,2015-06-13,2025-11-21 13:03:20,13,Saturday,2015,June,Afternoon
9758,2015-06-13,2025-11-21 13:15:30,13,Saturday,2015,June,Afternoon
9759,2015-06-13,2025-11-21 13:17:54,13,Saturday,2015,June,Afternoon
9760,2015-06-13,2025-11-21 13:26:22,13,Saturday,2015,June,Afternoon
9761,2015-06-13,2025-11-21 13:40:36,13,Saturday,2015,June,Afternoon
9762,2015-06-13,2025-11-21 13:57:43,13,Saturday,2015,June,Afternoon
9763,2015-06-13,2025-11-21 14:39:25,14,Saturday,2015,June,Afternoon
9764,2015-06-13,2025-11-21 14:51:27,14,Saturday,2015,June,Afternoon
9765,2015-06-13,2025-11-21 14:52:18,14,Saturday,2015,June,Afternoon
9766,2015-06-13,2025-11-21 14:54:51,14,Saturday,2015,June,Afternoon
9767,2015-06-13,2025-11-21 14:59:22,14,Saturday,2015,June,Afternoon
9768,2015-06-13,2025-11-21 15:15:14,15,Saturday,2015,June,Afternoon
9769,2015-06-13,2025-11-21 16:07:15,16,Saturday,2015,June,Afternoon
9770,2015-06-13,2025-11-21 16:09:25,16,Saturday,2015,June,Afternoon
9771,2015-06-13,2025-11-21 16:11:12,16,Saturday,2015,June,Afternoon
9772,2015-06-13,2025-11-21 16:14:58,16,Saturday,2015,June,Afternoon
9773,2015-06-13,2025-11-21 16:17:30,16,Saturday,2015,June,Afternoon
9774,2015-06-13,2025-11-21 16:40:24,16,Saturday,2015,June,Afternoon
9775,2015-06-13,2025-11-21 16:40:44,16,Saturday,2015,June,Afternoon
9776,2015-06-13,2025-11-21 16:44:37,16,Saturday,2015,June,Afternoon
9777,2015-06-13,2025-11-21 16:58:52,16,Saturday,2015,June,Afternoon
9778,2015-06-13,2025-11-21 17:01:55,17,Saturday,2015,June,Evening
9779,2015-06-13,2025-11-21 17:15:14,17,Saturday,2015,June,Evening
9780,2015-06-13,2025-11-21 17:42:36,17,Saturday,2015,June,Evening
9781,2015-06-13,2025-11-21 17:47:28,17,Saturday,2015,June,Evening
9782,2015-06-13,2025-11-21 18:14:37,18,Saturday,2015,June,Evening
9783,2015-06-13,2025-11-21 18:15:08,18,Saturday,2015,June,Evening
9784,2015-06-13,2025-11-21 18:16:54,18,Saturday,2015,June,Evening
9785,2015-06-13,2025-11-21 18:17:12,18,Saturday,2015,June,Evening
9786,2015-06-13,2025-11-21 18:19:17,18,Saturday,2015,June,Evening
9787,2015-06-13,2025-11-21 18:20:30,18,Saturday,2015,June,Evening
9788,2015-06-13,2025-11-21 18:25:56,18,Saturday,2015,June,Evening
9789,2015-06-13,2025-11-21 18:47:01,18,Saturday,2015,June,Evening
9790,2015-06-13,2025-11-21 18:52:49,18,Saturday,2015,June,Evening
9791,2015-06-13,2025-11-21 18:53:13,18,Saturday,2015,June,Evening
9792,2015-06-13,2025-11-21 18:54:10,18,Saturday,2015,June,Evening
9793,2015-06-13,2025-11-21 19:06:28,19,Saturday,2015,June,Evening
9794,2015-06-13,2025-11-21 19:09:41,19,Saturday,2015,June,Evening
9795,2015-06-13,2025-11-21 19:11:51,19,Saturday,2015,June,Evening
9796,2015-06-13,2025-11-21 19:44:56,19,Saturday,2015,June,Evening
9797,2015-06-13,2025-11-21 20:00:41,20,Saturday,2015,June,Evening
9798,2015-06-13,2025-11-21 20:03:31,20,Saturday,2015,June,Evening
9799,2015-06-13,2025-11-21 20:07:28,20,Saturday,2015,June,Evening
9800,2015-06-13,2025-11-21 20:09:35,20,Saturday,2015,June,Evening
9801,2015-06-13,2025-11-21 20:10:21,20,Saturday,2015,June,Evening
9802,2015-06-13,2025-11-21 20:15:42,20,Saturday,2015,June,Evening
9803,2015-06-13,2025-11-21 20:27:55,20,Saturday,2015,June,Evening
9804,2015-06-13,2025-11-21 20:32:47,20,Saturday,2015,June,Evening
9805,2015-06-13,2025-11-21 20:56:24,20,Saturday,2015,June,Evening
9806,2015-06-13,2025-11-21 21:13:12,21,Saturday,2015,June,Night
9807,2015-06-13,2025-11-21 21:28:17,21,Saturday,2015,June,Night
9808,2015-06-13,2025-11-21 21:32:45,21,Saturday,2015,June,Night
9809,2015-06-13,2025-11-21 21:42:22,21,Saturday,2015,June,Night
9810,2015-06-13,2025-11-21 21:53:11,21,Saturday,2015,June,Night
9811,2015-06-13,2025-11-21 21:58:53,21,Saturday,2015,June,Night
9812,2015-06-13,2025-11-21 22:01:22,22,Saturday,2015,June,Night
9813,2015-06-13,2025-11-21 22:18:16,22,Saturday,2015,June,Night
9814,2015-06-13,2025-11-21 22:29:59,22,Saturday,2015,June,Night
9815,2015-06-13,2025-11-21 22:33:46,22,Saturday,2015,June,Night
9816,2015-06-14,2025-11-21 12:15:45,12,Sunday,2015,June,Afternoon
9817,2015-06-14,2025-11-21 12:35:51,12,Sunday,2015,June,Afternoon
9818,2015-06-14,2025-11-21 12:35:57,12,Sunday,2015,June,Afternoon
9819,2015-06-14,2025-11-21 12:39:38,12,Sunday,2015,June,Afternoon
9820,2015-06-14,2025-11-21 12:58:59,12,Sunday,2015,June,Afternoon
9821,2015-06-14,2025-11-21 12:59:00,12,Sunday,2015,June,Afternoon
9822,2015-06-14,2025-11-21 13:19:04,13,Sunday,2015,June,Afternoon
9823,2015-06-14,2025-11-21 13:27:11,13,Sunday,2015,June,Afternoon
9824,2015-06-14,2025-11-21 13:58:34,13,Sunday,2015,June,Afternoon
9825,2015-06-14,2025-11-21 13:59:00,13,Sunday,2015,June,Afternoon
9826,2015-06-14,2025-11-21 14:10:47,14,Sunday,2015,June,Afternoon
9827,2015-06-14,2025-11-21 14:18:21,14,Sunday,2015,June,Afternoon
9828,2015-06-14,2025-11-21 14:37:19,14,Sunday,2015,June,Afternoon
9829,2015-06-14,2025-11-21 14:42:29,14,Sunday,2015,June,Afternoon
9830,2015-06-14,2025-11-21 14:49:29,14,Sunday,2015,June,Afternoon
9831,2015-06-14,2025-11-21 15:10:56,15,Sunday,2015,June,Afternoon
9832,2015-06-14,2025-11-21 15:13:55,15,Sunday,2015,June,Afternoon
9833,2015-06-14,2025-11-21 15:33:07,15,Sunday,2015,June,Afternoon
9834,2015-06-14,2025-11-21 16:04:54,16,Sunday,2015,June,Afternoon
9835,2015-06-14,2025-11-21 16:08:54,16,Sunday,2015,June,Afternoon
9836,2015-06-14,2025-11-21 16:33:45,16,Sunday,2015,June,Afternoon
9837,2015-06-14,2025-11-21 16:44:36,16,Sunday,2015,June,Afternoon
9838,2015-06-14,2025-11-21 16:44:47,16,Sunday,2015,June,Afternoon
9839,2015-06-14,2025-11-21 16:48:52,16,Sunday,2015,June,Afternoon
9840,2015-06-14,2025-11-21 16:56:11,16,Sunday,2015,June,Afternoon
9841,2015-06-14,2025-11-21 17:34:44,17,Sunday,2015,June,Evening
9842,2015-06-14,2025-11-21 17:42:01,17,Sunday,2015,June,Evening
9843,2015-06-14,2025-11-21 17:44:43,17,Sunday,2015,June,Evening
9844,2015-06-14,2025-11-21 17:59:04,17,Sunday,2015,June,Evening
9845,2015-06-14,2025-11-21 18:02:35,18,Sunday,2015,June,Evening
9846,2015-06-14,2025-11-21 18:06:41,18,Sunday,2015,June,Evening
9847,2015-06-14,2025-11-21 18:10:13,18,Sunday,2015,June,Evening
9848,2015-06-14,2025-11-21 18:19:00,18,Sunday,2015,June,Evening
9849,2015-06-14,2025-11-21 18:22:49,18,Sunday,2015,June,Evening
9850,2015-06-14,2025-11-21 18:35:49,18,Sunday,2015,June,Evening
9851,2015-06-14,2025-11-21 18:37:14,18,Sunday,2015,June,Evening
9852,2015-06-14,2025-11-21 18:38:02,18,Sunday,2015,June,Evening
9853,2015-06-14,2025-11-21 18:51:40,18,Sunday,2015,June,Evening
9854,2015-06-14,2025-11-21 19:03:21,19,Sunday,2015,June,Evening
9855,2015-06-14,2025-11-21 19:16:34,19,Sunday,2015,June,Evening
9856,2015-06-14,2025-11-21 19:32:46,19,Sunday,2015,June,Evening
9857,2015-06-14,2025-11-21 20:10:38,20,Sunday,2015,June,Evening
9858,2015-06-14,2025-11-21 20:14:24,20,Sunday,2015,June,Evening
9859,2015-06-14,2025-11-21 20:27:49,20,Sunday,2015,June,Evening
9860,2015-06-14,2025-11-21 20:49:49,20,Sunday,2015,June,Evening
9861,2015-06-14,2025-11-21 21:36:05,21,Sunday,2015,June,Night
9862,2015-06-14,2025-11-21 21:47:27,21,Sunday,2015,June,Night
9863,2015-06-14,2025-11-21 21:49:57,21,Sunday,2015,June,Night
9864,2015-06-15,2025-11-21 11:54:20,11,Monday,2015,June,Morning
9865,2015-06-15,2025-11-21 11:57:29,11,Monday,2015,June,Morning
9866,2015-06-15,2025-11-21 12:06:32,12,Monday,2015,June,Afternoon
9867,2015-06-15,2025-11-21 12:07:56,12,Monday,2015,June,Afternoon
9868,2015-06-15,2025-11-21 12:13:15,12,Monday,2015,June,Afternoon
9869,2015-06-15,2025-11-21 12:15:34,12,Monday,2015,June,Afternoon
9870,2015-06-15,2025-11-21 12:15:41,12,Monday,2015,June,Afternoon
9871,2015-06-15,2025-11-21 12:19:23,12,Monday,2015,June,Afternoon
9872,2015-06-15,2025-11-21 12:22:02,12,Monday,2015,June,Afternoon
9873,2015-06-15,2025-11-21 12:22:32,12,Monday,2015,June,Afternoon
9874,2015-06-15,2025-11-21 12:29:37,12,Monday,2015,June,Afternoon
9875,2015-06-15,2025-11-21 12:34:40,12,Monday,2015,June,Afternoon
9876,2015-06-15,2025-11-21 12:48:24,12,Monday,2015,June,Afternoon
9877,2015-06-15,2025-11-21 12:49:49,12,Monday,2015,June,Afternoon
9878,2015-06-15,2025-11-21 13:05:02,13,Monday,2015,June,Afternoon
9879,2015-06-15,2025-11-21 13:05:09,13,Monday,2015,June,Afternoon
9880,2015-06-15,2025-11-21 13:07:03,13,Monday,2015,June,Afternoon
9881,2015-06-15,2025-11-21 13:18:59,13,Monday,2015,June,Afternoon
9882,2015-06-15,2025-11-21 13:26:20,13,Monday,2015,June,Afternoon
9883,2015-06-15,2025-11-21 13:33:57,13,Monday,2015,June,Afternoon
9884,2015-06-15,2025-11-21 13:43:42,13,Monday,2015,June,Afternoon
9885,2015-06-15,2025-11-21 13:43:55,13,Monday,2015,June,Afternoon
9886,2015-06-15,2025-11-21 14:01:24,14,Monday,2015,June,Afternoon
9887,2015-06-15,2025-11-21 14:58:28,14,Monday,2015,June,Afternoon
9888,2015-06-15,2025-11-21 15:35:01,15,Monday,2015,June,Afternoon
9889,2015-06-15,2025-11-21 15:41:39,15,Monday,2015,June,Afternoon
9890,2015-06-15,2025-11-21 15:46:43,15,Monday,2015,June,Afternoon
9891,2015-06-15,2025-11-21 15:50:49,15,Monday,2015,June,Afternoon
9892,2015-06-15,2025-11-21 15:53:20,15,Monday,2015,June,Afternoon
9893,2015-06-15,2025-11-21 16:06:29,16,Monday,2015,June,Afternoon
9894,2015-06-15,2025-11-21 16:06:45,16,Monday,2015,June,Afternoon
9895,2015-06-15,2025-11-21 16:16:21,16,Monday,2015,June,Afternoon
9896,2015-06-15,2025-11-21 16:16:51,16,Monday,2015,June,Afternoon
9897,2015-06-15,2025-11-21 16:34:16,16,Monday,2015,June,Afternoon
9898,2015-06-15,2025-11-21 16:44:07,16,Monday,2015,June,Afternoon
9899,2015-06-15,2025-11-21 16:44:29,16,Monday,2015,June,Afternoon
9900,2015-06-15,2025-11-21 16:48:03,16,Monday,2015,June,Afternoon
9901,2015-06-15,2025-11-21 16:53:28,16,Monday,2015,June,Afternoon
9902,2015-06-15,2025-11-21 16:55:24,16,Monday,2015,June,Afternoon
9903,2015-06-15,2025-11-21 17:06:47,17,Monday,2015,June,Evening
9904,2015-06-15,2025-11-21 17:23:09,17,Monday,2015,June,Evening
9905,2015-06-15,2025-11-21 17:26:22,17,Monday,2015,June,Evening
9906,2015-06-15,2025-11-21 17:28:42,17,Monday,2015,June,Evening
9907,2015-06-15,2025-11-21 17:29:55,17,Monday,2015,June,Evening
9908,2015-06-15,2025-11-21 17:32:16,17,Monday,2015,June,Evening
9909,2015-06-15,2025-11-21 17:51:22,17,Monday,2015,June,Evening
9910,2015-06-15,2025-11-21 17:53:27,17,Monday,2015,June,Evening
9911,2015-06-15,2025-11-21 17:57:57,17,Monday,2015,June,Evening
9912,2015-06-15,2025-11-21 18:02:30,18,Monday,2015,June,Evening
9913,2015-06-15,2025-11-21 18:06:31,18,Monday,2015,June,Evening
9914,2015-06-15,2025-11-21 18:14:13,18,Monday,2015,June,Evening
9915,2015-06-15,2025-11-21 18:14:37,18,Monday,2015,June,Evening
9916,2015-06-15,2025-11-21 18:31:17,18,Monday,2015,June,Evening
9917,2015-06-15,2025-11-21 18:31:46,18,Monday,2015,June,Evening
9918,2015-06-15,2025-11-21 18:37:08,18,Monday,2015,June,Evening
9919,2015-06-15,2025-11-21 18:48:00,18,Monday,2015,June,Evening
9920,2015-06-15,2025-11-21 18:51:55,18,Monday,2015,June,Evening
9921,2015-06-15,2025-11-21 19:07:21,19,Monday,2015,June,Evening
9922,2015-06-15,2025-11-21 19:18:21,19,Monday,2015,June,Evening
9923,2015-06-15,2025-11-21 19:29:39,19,Monday,2015,June,Evening
9924,2015-06-15,2025-11-21 19:52:12,19,Monday,2015,June,Evening
9925,2015-06-15,2025-11-21 20:09:54,20,Monday,2015,June,Evening
9926,2015-06-15,2025-11-21 20:32:00,20,Monday,2015,June,Evening
9927,2015-06-15,2025-11-21 20:38:12,20,Monday,2015,June,Evening
9928,2015-06-15,2025-11-21 20:49:03,20,Monday,2015,June,Evening
9929,2015-06-15,2025-11-21 20:55:50,20,Monday,2015,June,Evening
9930,2015-06-15,2025-11-21 21:10:32,21,Monday,2015,June,Night
9931,2015-06-15,2025-11-21 21:24:16,21,Monday,2015,June,Night
9932,2015-06-15,2025-11-21 21:46:27,21,Monday,2015,June,Night
9933,2015-06-15,2025-11-21 21:46:52,21,Monday,2015,June,Night
9934,2015-06-15,2025-11-21 21:50:00,21,Monday,2015,June,Night
9935,2015-06-15,2025-11-21 21:56:29,21,Monday,2015,June,Night
9936,2015-06-15,2025-11-21 22:54:40,22,Monday,2015,June,Night
9937,2015-06-16,2025-11-21 11:16:25,11,Tuesday,2015,June,Morning
9938,2015-06-16,2025-11-21 11:30:04,11,Tuesday,2015,June,Morning
9939,2015-06-16,2025-11-21 12:01:31,12,Tuesday,2015,June,Afternoon
9940,2015-06-16,2025-11-21 12:10:24,12,Tuesday,2015,June,Afternoon
9941,2015-06-16,2025-11-21 12:15:25,12,Tuesday,2015,June,Afternoon
9942,2015-06-16,2025-11-21 12:15:57,12,Tuesday,2015,June,Afternoon
9943,2015-06-16,2025-11-21 12:35:36,12,Tuesday,2015,June,Afternoon
9944,2015-06-16,2025-11-21 12:39:14,12,Tuesday,2015,June,Afternoon
9945,2015-06-16,2025-11-21 12:52:38,12,Tuesday,2015,June,Afternoon
9946,2015-06-16,2025-11-21 13:02:23,13,Tuesday,2015,June,Afternoon
9947,2015-06-16,2025-11-21 13:03:51,13,Tuesday,2015,June,Afternoon
9948,2015-06-16,2025-11-21 13:10:00,13,Tuesday,2015,June,Afternoon
9949,2015-06-16,2025-11-21 13:10:38,13,Tuesday,2015,June,Afternoon
9950,2015-06-16,2025-11-21 13:20:16,13,Tuesday,2015,June,Afternoon
9951,2015-06-16,2025-11-21 13:29:39,13,Tuesday,2015,June,Afternoon
9952,2015-06-16,2025-11-21 13:38:26,13,Tuesday,2015,June,Afternoon
9953,2015-06-16,2025-11-21 13:59:12,13,Tuesday,2015,June,Afternoon
9954,2015-06-16,2025-11-21 14:01:06,14,Tuesday,2015,June,Afternoon
9955,2015-06-16,2025-11-21 14:08:19,14,Tuesday,2015,June,Afternoon
9956,2015-06-16,2025-11-21 15:07:09,15,Tuesday,2015,June,Afternoon
9957,2015-06-16,2025-11-21 15:21:28,15,Tuesday,2015,June,Afternoon
9958,2015-06-16,2025-11-21 16:25:49,16,Tuesday,2015,June,Afternoon
9959,2015-06-16,2025-11-21 16:34:27,16,Tuesday,2015,June,Afternoon
9960,2015-06-16,2025-11-21 16:44:02,16,Tuesday,2015,June,Afternoon
9961,2015-06-16,2025-11-21 16:49:02,16,Tuesday,2015,June,Afternoon
9962,2015-06-16,2025-11-21 17:09:45,17,Tuesday,2015,June,Evening
9963,2015-06-16,2025-11-21 17:12:09,17,Tuesday,2015,June,Evening
9964,2015-06-16,2025-11-21 17:19:00,17,Tuesday,2015,June,Evening
9965,2015-06-16,2025-11-21 17:25:22,17,Tuesday,2015,June,Evening
9966,2015-06-16,2025-11-21 17:27:11,17,Tuesday,2015,June,Evening
9967,2015-06-16,2025-11-21 17:48:26,17,Tuesday,2015,June,Evening
9968,2015-06-16,2025-11-21 17:53:25,17,Tuesday,2015,June,Evening
9969,2015-06-16,2025-11-21 18:03:19,18,Tuesday,2015,June,Evening
9970,2015-06-16,2025-11-21 18:06:39,18,Tuesday,2015,June,Evening
9971,2015-06-16,2025-11-21 18:07:41,18,Tuesday,2015,June,Evening
9972,2015-06-16,2025-11-21 18:12:01,18,Tuesday,2015,June,Evening
9973,2015-06-16,2025-11-21 18:52:41,18,Tuesday,2015,June,Evening
9974,2015-06-16,2025-11-21 18:53:35,18,Tuesday,2015,June,Evening
9975,2015-06-16,2025-11-21 19:00:37,19,Tuesday,2015,June,Evening
9976,2015-06-16,2025-11-21 19:02:40,19,Tuesday,2015,June,Evening
9977,2015-06-16,2025-11-21 19:08:28,19,Tuesday,2015,June,Evening
9978,2015-06-16,2025-11-21 19:17:31,19,Tuesday,2015,June,Evening
9979,2015-06-16,2025-11-21 19:17:34,19,Tuesday,2015,June,Evening
9980,2015-06-16,2025-11-21 19:26:39,19,Tuesday,2015,June,Evening
9981,2015-06-16,2025-11-21 19:50:03,19,Tuesday,2015,June,Evening
9982,2015-06-16,2025-11-21 19:50:33,19,Tuesday,2015,June,Evening
9983,2015-06-16,2025-11-21 19:56:54,19,Tuesday,2015,June,Evening
9984,2015-06-16,2025-11-21 20:07:51,20,Tuesday,2015,June,Evening
9985,2015-06-16,2025-11-21 20:24:04,20,Tuesday,2015,June,Evening
9986,2015-06-16,2025-11-21 20:54:22,20,Tuesday,2015,June,Evening
9987,2015-06-16,2025-11-21 21:42:01,21,Tuesday,2015,June,Night
9988,2015-06-16,2025-11-21 22:17:42,22,Tuesday,2015,June,Night
9989,2015-06-16,2025-11-21 22:25:07,22,Tuesday,2015,June,Night
9990,2015-06-16,2025-11-21 22:38:18,22,Tuesday,2015,June,Night
9991,2015-06-17,2025-11-21 10:52:26,10,Wednesday,2015,June,Morning
9992,2015-06-17,2025-11-21 11:18:25,11,Wednesday,2015,June,Morning
9993,2015-06-17,2025-11-21 11:25:55,11,Wednesday,2015,June,Morning
9994,2015-06-17,2025-11-21 11:31:09,11,Wednesday,2015,June,Morning
9995,2015-06-17,2025-11-21 11:43:15,11,Wednesday,2015,June,Morning
9996,2015-06-17,2025-11-21 11:48:19,11,Wednesday,2015,June,Morning
9997,2015-06-17,2025-11-21 11:53:46,11,Wednesday,2015,June,Morning
9998,2015-06-17,2025-11-21 12:00:35,12,Wednesday,2015,June,Afternoon
9999,2015-06-17,2025-11-21 12:05:21,12,Wednesday,2015,June,Afternoon
10000,2015-06-17,2025-11-21 12:18:44,12,Wednesday,2015,June,Afternoon
10001,2015-06-17,2025-11-21 12:36:54,12,Wednesday,2015,June,Afternoon
10002,2015-06-17,2025-11-21 12:39:08,12,Wednesday,2015,June,Afternoon
